ticker,event_date,event_type,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,news_same_day,news_prev_day,news_sources,news_titles_same_day,news_titles_prev_day,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
RR,2026-01-27,news_gap,3.81,4.21,5.51,10.4987,44.6194,30.8789,3.0526,6.7248,3.4393,6.635,97.9853,2026-01-28,5.1,5.08,-0.3922,2.74,2.0,-50.2722,-63.7024,True,False,pr,[pr] Richtech Robotics Collaborates with Microsoft to Advance Agentic AI in Real-World Robotics Applications,,Industrials,Industrial - Machinery,541102249.0,965486995.0,965M,111528783.435,1011972809.77,1B-10B,300M-1B
RDW,2026-01-27,news_gap,10.96,12.23,14.2,11.5876,29.562,16.1079,3.3021,7.3143,3.5091,4.0417,99.9208,2026-01-28,13.78,13.29,-3.5559,9.55,8.16,-32.7465,-42.5352,True,False,pr,[pr] Redwire Selected for Missile Defense Agency’s $151 Billion Multi-Vendor SHIELD IDIQ to Support Homeland Defense,,Industrials,Aerospace & Defense,1852566393.0,1364912704.6,1.4B,281951913.0,2132633120.2,1B-10B,1B-10B
CRVS,2026-01-20,news_gap,8.05,13.51,21.41,67.8261,165.9627,58.4752,1.0695,3.9178,63.4212,42.3617,99.9595,2026-01-21,21.76,22.15,1.7923,17.53,13.33,-18.1224,-37.7394,True,True,8k|pr,[pr] Corvus Pharmaceuticals Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants || [pr] Corvus Pharmaceuticals Announces Positive Data from Cohort 4 Confirming Results for Placebo-Controlled Phase 1 Clinical Trial of Soquelitinib for Atopic Dermatitis || [8k] CRVS: 8-K,[pr] Corvus Pharmaceuticals to Announce Results from Cohort 4 of Placebo-Controlled Phase 1 Clinical Trial of Soquelitinib for Atopic Dermatitis,Healthcare,Biotechnology,1342923688.0,1797795559.0,1.8B,10606901.45,1800375464.0,1B-10B,1B-10B
IBRX,2026-01-16,news_gap,3.95,4.7,5.52,18.9873,39.7468,17.4468,1.9169,6.0424,9.9053,6.578,99.7341,2026-01-20,6.54,6.48,-0.9174,8.54,8.82,54.7101,59.7826,True,True,8k|pr,[pr] ImmunityBio Advances First-Line BCG Naive NMIBC Program with Enrollment Exceeding Expectations and Positive Interim Analysis for ANKTIVA® Plus BCG || [pr] ImmunityBio Announces Durable Complete Response of 15 Months with a Chemotherapy-Free CD19 CAR-NK Cell Therapy in Waldenstrom Lymphoma,[pr] ImmunityBio Reports Continued Execution and Sales Momentum With $113 Million of Preliminary Net Product Revenue—a 700% increase year-over-year || [8k] IBRX: 8-K,Healthcare,Biotechnology,8687541558.0,1006592429.52,1.0B,25135844.5,5781371994.48,1B-10B,1B-10B
BEAM,2026-01-12,news_gap,27.55,29.5,33.69,7.078,22.2868,14.2034,1.6376,4.6568,4.3222,4.7858,99.0598,2026-01-13,33.48,34.55,3.1959,25.99,25.16,-22.8554,-25.3191,True,False,8k,[8k] BEAM: 8-K,,Healthcare,Biotechnology,3248918820.0,237609202.59,238M,37847290.8,3465993510.0,1B-10B,1B-10B
CGON,2026-01-09,news_gap,41.93,44.16,54.2,5.3184,29.2631,22.7355,0.9911,3.0136,5.366,9.7103,99.1837,2026-01-12,55.31,53.72,-2.8747,53.09,62.97,-2.048,16.1808,True,False,8k|pr,[pr] CG Oncology Provides Updated Timeline for PIVOT-006 Phase 3 Topline Data in Intermediate-Risk NMIBC || [8k] CGON: 8-K,,Healthcare,Biotechnology,6085244864.0,379150680.0,379M,30372881.64,4576387840.0,1B-10B,1B-10B
ELVN,2026-01-08,news_gap,15.47,16.74,23.25,8.2094,50.2909,38.8889,0.8877,4.3893,9.2482,11.4577,98.7688,2026-01-09,23.58,26.0,10.2629,28.08,30.7,20.7742,32.043,True,True,8k|pr,[pr] Enliven Reports Positive Initial Phase 1b Data for ELVN-001 in CML and Outlines 2026 Clinical Milestones,[pr] Enliven Therapeutics Bolsters Board to Prepare for Next Phase of Development || [8k] ELVN: 8-K,Healthcare,Biotechnology,2576277270.0,220572750.0,221M,12696138.755,1416038925.0,1B-10B,1B-10B
AXSM,2025-12-31,news_gap,148.79,158.49,182.64,6.5193,22.7502,15.2376,1.1731,1.9674,5.5571,11.5633,98.6619,2026-01-02,183.33,178.69,-2.531,185.88,164.08,1.774,-10.1621,True,False,pr,[pr] Axsome Therapeutics Announces FDA Acceptance and Priority Review of Supplemental New Drug Application for AXS-05 for the Treatment of Alzheimer’s Disease Agitation || [pr] Axsome Therapeutics Announces FDA Pre-NDA Meeting Minutes for AXS-12 in Narcolepsy Supporting NDA Submission,,Healthcare,Biotechnology,11528531377.0,557526864.0,558M,71441720.5,9398611662.24,1B-10B,10B-100B
HYMC,2025-12-22,news_gap,16.42,20.94,24.52,27.5274,49.3301,17.0965,2.9464,6.214,9.3426,7.9386,99.7442,2025-12-23,25.9,27.14,4.7876,50.65,46.94,106.5661,91.4356,True,False,pr,[pr] Hycroft Reports Higher Grade in Vortex Silver System,,Basic Materials,Gold,4125844696.0,498006986.72,498M,20071289.295,2240161912.0,1B-10B,1B-10B
WVE,2025-12-08,news_gap,7.49,12.83,18.52,71.2951,147.263,44.3492,1.1917,4.1642,59.8261,35.3638,100.0,2025-12-09,19.9,21.31,7.0854,14.83,13.67,-19.9244,-26.1879,True,False,pr,[pr] Wave Life Sciences Announces Proposed $250 Million Public Offering of Ordinary Shares and Pre-Funded Warrants || [pr] Wave Life Sciences Announces Positive Interim Data from Phase 1 INLIGHT Trial of WVE-007 (INHBE) for Obesity; Single Dose Resulted in Improvement in Body Composition With Fat Loss Similar to GLP-1 at Three Months Without Muscle Loss,,Healthcare,Biotechnology,2622390000.0,2727095928.0,2.7B,17322363.42,3562877600.0,1B-10B,1B-10B
OCUL,2025-12-08,news_gap,12.58,14.58,16.11,15.8983,28.0604,10.4938,0.939,3.1057,16.9309,9.0351,99.8251,2025-12-09,16.12,15.95,-1.0546,11.38,9.43,-29.3606,-41.4649,True,False,pr,[pr] Ocular Therapeutix™ Announces Plans to Accelerate NDA Submission Timeline for AXPAXLI™ in Wet AMD,,Healthcare,Biotechnology,2163856279.0,272693970.0,273M,27409492.5,3527445600.0,1B-10B,1B-10B
INSP,2025-11-24,news_gap,89.87,105.74,117.29,17.6588,30.5107,10.923,1.4269,3.5798,12.3758,8.5231,99.9474,2025-11-25,120.48,130.39,8.2254,95.65,81.79,-18.45,-30.2669,True,False,pr,"[pr] Investors SueWallSt as Inspire Medical Systems, Inc. Faces Securities Fraud Allegations",,Healthcare,Medical - Devices,1769391179.0,617415263.74,617M,90191600.36,3379494715.3700004,1B-10B,1B-10B
PACS,2025-11-17,news_gap,10.58,12.85,15.7,21.4556,48.3932,22.179,2.3079,6.0184,9.2965,8.0409,100.0,2025-11-18,15.37,14.43,-6.1158,34.68,35.69,120.8917,127.3248,True,False,pr,"[pr] PACS Group Intends to Release Third Quarter 2025 Earnings and Submit SEC Filings on November 19, 2025",,Financial Services,Financial - Conglomerates,6490749894.0,186208594.0,186M,7309191.24,2467490814.0,1B-10B,1B-10B
ROOT,2025-11-05,news_gap,79.18,82.5,88.82,4.193,12.1748,7.6606,1.1065,3.1929,3.7895,3.8131,97.3577,2025-11-06,79.84,81.01,1.4654,80.05,75.24,-9.8739,-15.2893,True,False,pr,"[pr] Root, Inc. Announces 2025 Third Quarter Results",,Financial Services,Insurance - Property & Casualty,830301916.0,129455416.46,129M,34726622.32,1244892238.0,1B-10B,300M-1B
LUMN,2025-10-27,news_gap,8.09,8.62,9.36,6.5513,15.6984,8.5847,1.9834,5.0451,3.3031,3.1116,99.648,2025-10-28,9.38,10.05,7.1429,8.0,7.69,-14.5299,-17.8419,True,False,pr,[pr] Lumen Breaks Connectivity Barriers for U.S. Businesses—Expands Availability of Internet On-Demand to Over 10 Million New Locations,,Communication Services,Telecommunications Services,8932787700.0,368770390.56,369M,78684940.15,9643701600.0,1B-10B,1B-10B
ASPI,2025-10-13,news_gap,10.13,11.05,13.32,9.0819,31.4906,20.543,1.7889,5.7161,5.0768,5.5091,98.0822,2025-10-14,13.2,14.05,6.4394,8.73,6.46,-34.4595,-51.5015,True,True,pr,[pr] ASP Isotopes Provides Business Updates,"[pr] ASP Isotopes Inc. to host Institutional Investor Access Event in South Africa from November 11 – 13, 2025",Basic Materials,Chemicals,726889806.0,334228397.04,334M,60079402.875,1106859499.2,1B-10B,300M-1B
BITF,2025-10-13,news_gap,4.2,4.75,5.39,13.0952,28.3333,13.4737,3.6643,7.0185,3.5737,4.0369,99.2761,2025-10-14,5.37,5.89,9.6834,3.37,2.94,-37.4768,-45.4545,False,True,pr,,[pr] Bitfarms Converts Macquarie Debt Facility to $300M Project Financing and Draws Additional $50M to Accelerate HPC/AI Development at Panther Creek Campus,Financial Services,Financial - Capital Markets,1617688663.0,851724641.46,852M,330196053.48,3249367628.43,1B-10B,1B-10B
UAMY,2025-10-13,news_gap,12.21,14.69,16.71,20.3112,36.855,13.7509,3.3185,6.3113,6.1206,5.8396,99.8467,2025-10-14,19.5,17.47,-10.4103,8.07,6.0,-51.7056,-64.0934,False,True,pr,,[pr] United States Antimony Corporation Announces $25 Million Registered Direct Offering of Common Stock Priced Above Market Under NYSE Rules,Basic Materials,Industrial Materials,1502321888.0,766233841.68,766M,82626766.25,2390837975.25,1B-10B,1B-10B
SERV,2025-10-09,news_gap,13.75,15.11,17.68,9.8909,28.5818,17.0086,2.2923,4.9285,4.3148,5.7993,96.7172,2025-10-10,16.22,14.9,-8.1381,10.69,13.18,-39.5362,-25.4525,True,False,pr,[pr] DoorDash and Serve Robotics Partner to Bring Serve’s Delivery Robots to the DoorDash Platform,,Industrials,Industrial - Machinery,706848231.0,1280076200.0,1.3B,138710564.0,1089992544.16,1B-10B,300M-1B
POET,2025-10-08,news_gap,7.88,8.53,9.22,8.2487,17.0051,8.0891,2.3297,5.3271,3.5407,3.1922,98.029,2025-10-09,9.26,8.82,-4.7516,5.32,6.23,-42.2993,-32.4295,False,True,pr,,[pr] POET Technologies Announces Closing of US$75 Million Investment to Accelerate Growth in AI Connectivity Solutions,Technology,Semiconductors,1673651769.0,545950590.6,546M,21115251.02,1123894341.48,1B-10B,1B-10B
PLUG,2025-10-03,news_gap,2.83,3.22,3.81,13.7809,34.629,18.323,2.5569,6.4257,5.3897,5.3892,99.4797,2025-10-06,4.5,4.13,-8.2222,2.75,2.23,-27.8215,-41.4698,False,True,pr,,[pr] Plug CEO to Join Clear Street Virtual Investor Briefing,Industrials,Electrical Equipment & Parts,4082894270.0,1903103046.72,1.9B,196063308.905,4369614373.53,1B-10B,1B-10B
TSHA,2025-10-02,news_gap,3.18,4.04,4.88,27.044,53.4591,20.7921,1.0863,3.5113,24.8959,15.2248,99.5833,2025-10-03,5.05,4.76,-5.7426,4.96,4.06,1.6393,-16.8033,True,False,pr,[pr] Taysha Gene Therapies Announces FDA Breakthrough Therapy Designation and Provides Positive Regulatory Update on TSHA-102 in Rett Syndrome,,Healthcare,Biotechnology,1714048326.0,603506672.0,604M,10526118.65,1402228960.0,1B-10B,1B-10B
CRNX,2025-09-26,news_gap,35.89,41.07,45.91,14.433,27.9186,11.7848,0.8565,3.2138,16.8502,8.6872,99.8893,2025-09-29,45.91,43.51,-5.2276,44.34,44.71,-3.4197,-2.6138,False,True,pr,,[pr] Crinetics Announces FDA Approval of PALSONIFY™ (paltusotine) for the Treatment of Adults with Acromegaly,Healthcare,Biotechnology,4001837836.0,469117562.0,469M,47049356.425,4840750400.0,1B-10B,1B-10B
LAC,2025-09-24,news_gap,3.07,5.06,6.01,64.8208,95.7655,18.7747,2.0065,4.1406,32.3058,23.1285,100.0,2025-09-25,6.78,7.37,8.7021,6.48,4.74,7.8203,-21.1314,True,False,pr,[pr] Lithium Americas Comments on Share Price Movement,,Basic Materials,Industrial Materials,1769540047.0,1739873364.0,1.7B,16787309.25,1341904566.3,1B-10B,1B-10B
QURE,2025-09-24,news_gap,13.66,39.36,47.5,188.1406,247.7306,20.6809,1.5498,3.3766,121.3962,73.3663,100.0,2025-09-25,50.43,52.65,4.4021,59.33,27.81,24.9053,-41.4526,True,False,pr,[pr] uniQure Announces $200 Million Proposed Public Offering || [pr] uniQure Announces Refinancing of Existing $50 Million Debt and Securing Up to an Additional $125 Million in Non-Dilutive Funding || [pr] uniQure Announces Positive Topline Results from Pivotal Phase I/II Study of AMT-130 in Patients with Huntington’s Disease,,Healthcare,Biotechnology,1819605540.0,3328785750.0,3.3B,18382101.15,2926180500.0,1B-10B,1B-10B
NTLA,2025-09-18,news_gap,12.41,13.14,16.11,5.8824,29.8147,22.6027,1.6649,4.0424,3.5331,7.3755,99.0654,2025-09-19,16.42,15.59,-5.0548,24.75,8.48,53.6313,-47.3619,True,False,pr,[pr] Intellia Therapeutics Completes Enrollment in the Global Phase 3 HAELO Study of Lonvoguran Ziclumeran (lonvo-z) for Hereditary Angioedema,,Healthcare,Biotechnology,1652694660.0,265883096.97,266M,43313876.0,1903138740.0,1B-10B,1B-10B
MAZE,2025-09-11,news_gap,16.02,21.1,24.8,31.7104,54.8065,17.5355,1.5331,5.309,20.6837,10.3233,100.0,2025-09-12,24.88,23.3,-6.3505,27.43,30.49,10.6048,22.9435,True,False,pr,"[pr] Maze Therapeutics Announces Oversubscribed $150.0 Million Private Placement || [pr] Maze Therapeutics Announces Positive First-in-Human Results from Phase 1 Trial of MZE782, Establishing Proof of Mechanism for a Potent, Oral SLC6A19 Inhibitor with Potential to Treat Phenylketonuria (PKU) and Chronic Kidney Disease (CKD)",,Healthcare,Biotechnology,2168262294.0,126117920.0,126M,4874222.62,1370166693.6,1B-10B,1B-10B
OPEN,2025-09-11,news_gap,5.86,7.61,10.52,29.8635,79.5222,38.2392,7.7627,14.0917,3.847,5.6432,100.0,2025-09-12,9.79,9.07,-7.3544,7.57,7.97,-28.0418,-24.2395,False,True,pr,,[pr] Opendoor Names Kaz Nejatian as CEO; Founders Rabois and Wu Rejoin Board,Real Estate,Real Estate - Services,4868293469.0,11059980354.12,11.1B,1505369951.1,8064348990.96,1B-10B,1B-10B
RVMD,2025-09-11,news_gap,40.45,42.9,46.24,6.0569,14.314,7.7855,1.3017,2.1013,4.6531,6.812,99.5,2025-09-12,46.8,46.55,-0.5342,48.24,62.73,4.3253,35.6618,False,True,pr,,"[pr] Revolution Medicines Shares New Clinical Results Supporting Initiation of RASolute 303, a Global Phase 3 Registrational Trial of Daraxonrasib in First Line Metastatic Pancreatic Ductal Adenocarcinoma",Healthcare,Biotechnology,30979489120.0,219502805.92,220M,71871484.975,9830439040.0,1B-10B,10B-100B
TVTX,2025-09-10,news_gap,21.64,25.31,27.31,16.9593,26.2015,7.902,1.5863,2.8192,10.6913,9.2938,99.5949,2025-09-11,27.71,25.0,-9.7799,26.07,32.34,-4.5405,18.4182,True,False,pr,[pr] Travere Therapeutics Provides Update on FDA Advisory Committee Meeting for FILSPARI® (sparsentan) in FSGS,,Healthcare,Biotechnology,3983815836.0,341140134.0,341M,32944554.36,2539636099.0,1B-10B,1B-10B
MLYS,2025-09-02,news_gap,15.48,22.64,28.86,46.2532,86.4341,27.4735,0.9907,3.2516,46.6888,26.5821,100.0,2025-09-03,28.0,29.25,4.4643,39.81,41.12,37.9418,42.4809,True,False,pr,[pr] Mineralys Therapeutics Announces Pricing of Upsized $250.0 Million Underwritten Public Offering of Common Stock || [pr] Mineralys Therapeutics Announces Proposed Public Offering of Common Stock,,Healthcare,Biotechnology,2155772318.0,453638796.0,454M,13074931.77,1913298433.02,1B-10B,1B-10B
IONS,2025-09-02,news_gap,42.64,49.14,57.49,15.2439,34.8265,16.9923,1.2917,2.2269,11.8018,15.6391,99.9492,2025-09-03,58.98,60.49,2.5602,65.8,74.17,14.4547,29.0137,True,False,pr,[pr] Ionis to present at upcoming investor conferences || [pr] Olezarsen significantly reduces triglycerides and acute pancreatitis events in landmark pivotal studies for people with severe hypertriglyceridemia (sHTG),,Healthcare,Biotechnology,12531859621.0,946384800.21,946M,80272404.575,9500944344.44,1B-10B,10B-100B
GDRX,2025-08-18,news_gap,3.73,4.65,5.12,24.6649,37.2654,10.1075,1.358,3.893,18.163,9.5723,99.8922,2025-08-19,5.06,4.67,-7.7075,4.1,3.9,-19.9219,-23.8281,True,False,pr,[pr] GoodRx Announces Collaboration with Novo Nordisk to Expand Access to Ozempic® and Wegovy® for $499-Per-Month,,Healthcare,Medical - Healthcare Information Services,932433557.0,281360384.0,281M,5205689.875,1774743424.0,1B-10B,300M-1B
WULF,2025-08-14,news_gap,5.46,7.2,8.71,31.8681,59.5238,20.9722,2.4099,5.5147,13.224,10.7936,99.9491,2025-08-15,8.53,8.97,5.1583,10.49,15.46,20.4363,77.4971,True,True,pr,"[pr] TeraWulf Secures Long-Term Ground Lease at Cayuga Site to Expand High-Performance Computing Infrastructure || [pr] TeraWulf Signs 200+ MW, 10-Year AI Hosting Agreements with Fluidstack","[pr] TeraWulf Reschedules Second Quarter 2025 Investor Conference Call to Thursday, August 14, 2025",Financial Services,Financial - Capital Markets,9300518430.0,2519607025.0,2.5B,179158880.7,3552961207.2500005,1B-10B,1B-10B
VSAT,2025-08-04,news_gap,16.58,18.38,20.28,10.8565,22.316,10.3373,1.6256,4.2371,6.6783,5.2669,99.8979,2025-08-05,20.32,21.29,4.7736,29.5,30.88,45.4635,52.2682,False,True,pr,,[pr] Viasat Comments on Letter from Carronade Capital Management,Technology,Communication Equipment,9642671157.0,206935092.0,207M,33564204.7,2754660812.28,1B-10B,1B-10B
BE,2025-07-24,news_gap,26.89,30.45,33.06,13.2391,22.9453,8.5714,2.7685,4.6604,4.7821,4.9235,99.7723,2025-07-25,33.55,34.34,2.3547,48.54,77.38,46.824,134.0593,True,False,pr,[pr] Oracle and Bloom Energy Collaborate to Deliver Power to Data Centers at the Speed of AI,,Industrials,Electrical Equipment & Parts,67480089241.0,1297314072.0,1.3B,160299770.105,7947884678.1,1B-10B,10B-100B
PGY,2025-07-17,news_gap,23.53,26.0,29.5,10.4972,25.3719,13.4615,2.749,4.7132,3.8185,5.3832,98.8962,2025-07-18,30.13,31.12,3.2858,33.3,41.59,12.8814,40.9831,True,False,pr,[pr] Pagaya Announces Preliminary Second Quarter Results,,Technology,Software - Infrastructure,1121242398.0,283315050.0,283M,43019010.48,2444689780.0,1B-10B,1B-10B
RYTM,2025-07-09,news_gap,65.14,76.75,89.0,17.8232,36.6288,15.9609,1.0629,2.608,16.7685,14.045,99.9486,2025-07-10,91.8,89.04,-3.0065,92.48,99.77,3.9101,12.1011,True,True,pr,"[pr] Rhythm Pharmaceuticals, Inc. Announces Proposed Public Offering of Common Stock || [pr] Rhythm Pharmaceuticals Announces Oral MC4R Agonist Bivamelagon Achieved Statistically Significant, Clinically Meaningful BMI Reductions in Placebo-controlled Phase 2 Trial in Acquired Hypothalamic Obesity",[pr] Rhythm Pharmaceuticals To Announce Topline Results from Phase 2 Trial Evaluating Oral MC4R Agonist Bivamelagon in Acquired Hypothalamic Obesity,Healthcare,Biotechnology,6350508888.0,426925702.0,427M,40346596.78,6099401400.0,1B-10B,1B-10B
SRRK,2025-06-18,news_gap,31.15,33.5,36.32,7.5441,16.5971,8.4179,1.952,4.4371,3.8649,3.7405,99.5493,2025-06-20,36.56,34.04,-6.8928,41.12,30.12,13.2159,-17.0705,True,False,pr,[pr] Scholar Rock Reports Positive Phase 2 EMBRAZE Trial Results Demonstrating Statistically Significant Preservation of Lean Mass with Apitegromab During Tirzepatide-Induced Weight Loss,,Healthcare,Biotechnology,5894339320.0,192158224.0,192M,24945302.24,4352152960.0,1B-10B,1B-10B
OUST,2025-06-11,news_gap,16.03,18.22,20.36,13.6619,27.0119,11.7453,3.1456,6.9771,4.3432,3.8715,99.8291,2025-06-12,19.47,19.48,0.0514,24.72,28.7,21.4145,40.9627,True,False,pr,[pr] Ouster Digital Lidar Approved by Defense Department for Unmanned Aircraft,,Technology,"Hardware, Equipment & Parts",1725536918.0,354416700.0,354M,24803149.5,1296381241.64,1B-10B,1B-10B
KYMR,2025-06-02,news_gap,29.64,40.0,43.13,34.9528,45.5128,7.825,2.4267,4.9598,14.4035,9.1764,100.0,2025-06-03,44.95,43.58,-3.0478,44.53,42.96,3.246,-0.3942,True,True,pr,"[pr] Kymera Therapeutics Announces Positive First-in-Human Results from Phase 1 Healthy Volunteer Clinical Trial of KT-621, a First-in-Class, Oral STAT6 Degrader","[pr] Kymera Therapeutics to Announce KT-621 Phase 1 Healthy Volunteer Trial Results on June 2, 2025",Healthcare,Biotechnology,6942868698.0,272594539.0,273M,17314842.0,3547769770.44,1B-10B,1B-10B
APLD,2025-06-02,news_gap,6.83,8.27,10.14,21.0835,48.4627,22.6119,4.0193,8.5937,5.2455,5.6393,93.3398,2025-06-03,10.71,10.25,-4.2951,10.56,12.52,4.142,23.4714,True,False,pr,[pr] Applied Digital Announces 250MW AI Data Center Lease With CoreWeave in North Dakota,,Technology,Information Technology Services,12553855848.0,2431029510.0,2.4B,182534595.5,2897703125.46,1B-10B,10B-100B
JOBY,2025-05-28,news_gap,6.88,8.02,8.86,16.5698,28.7791,10.4738,2.6626,4.114,6.2231,6.9953,99.8246,2025-05-29,8.65,8.52,-1.5029,9.44,16.89,6.5463,90.6321,False,True,pr,,[pr] Joby Aviation Announces Closing of $250 Million Investment,Industrials,"Airlines, Airports & Air Services",10318413517.0,873487022.0,873M,72144974.64,8715075668.72,1B-10B,10B-100B
QBTS,2025-05-20,news_gap,13.15,15.34,16.56,16.654,25.9316,7.9531,5.3712,11.5261,3.1006,2.2498,99.3705,2025-05-21,17.3,15.36,-11.2139,15.65,17.59,-5.4952,6.2198,True,False,pr,"[pr] D-Wave Announces General Availability of Advantage2 Quantum Computer, Its Most Advanced and Performant System",,Technology,Computer Hardware,8204365000.0,5114062512.0,5.1B,287711235.68,6081660000.0,1B-10B,1B-10B
