ticker,event_date,event_type,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,news_same_day,news_prev_day,news_sources,news_titles_same_day,news_titles_prev_day,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
NXE,2025-08-29,news_gap,7.44,7.76,7.88,4.3011,5.914,1.5464,1.0648,2.5942,4.0393,2.2797,95.9243,2025-09-02,7.6,7.69,1.1842,8.95,9.67,13.5787,22.7157,False,True,pr,,[pr] NexGen Announces New Off-Scale Mineralization Intersected at Patterson Corridor East (PCE) and Continued Expansion of High-Grade Sub Domain,Energy,Uranium,11337343046.0,112271127.4,112M,42269687.72,5209231600.0,1B-10B,10B-100B
WULF,2025-08-14,news_gap,5.46,7.2,8.71,31.8681,59.5238,20.9722,2.4099,5.5147,13.224,10.7936,99.9491,2025-08-15,8.53,8.97,5.1583,10.49,15.46,20.4363,77.4971,True,True,pr,"[pr] TeraWulf Secures Long-Term Ground Lease at Cayuga Site to Expand High-Performance Computing Infrastructure || [pr] TeraWulf Signs 200+ MW, 10-Year AI Hosting Agreements with Fluidstack","[pr] TeraWulf Reschedules Second Quarter 2025 Investor Conference Call to Thursday, August 14, 2025",Financial Services,Financial - Capital Markets,9300518430.0,2519607025.0,2.5B,179158880.7,3552961207.2500005,1B-10B,1B-10B
TMC,2025-08-04,news_gap,5.87,6.69,5.65,13.9693,-3.7479,-15.5456,3.1053,8.099,4.4985,-0.4628,99.1285,2025-08-05,5.68,5.19,-8.6268,5.67,7.12,0.354,26.0177,True,False,pr,[pr] TMC Releases Two Economic Studies with Combined NPV of $23.6B and Declares World-First Nodule Reserves || [pr] TMC and Tonga Announce Updated Sponsorship Agreement for Tonga Offshore Mining Ltd (TOML),,Basic Materials,Industrial Materials,2592595051.0,186889570.0,187M,76819022.96,2443479591.6000004,1B-10B,1B-10B
VSAT,2025-08-04,news_gap,16.58,18.38,20.28,10.8565,22.316,10.3373,1.6256,4.2371,6.6783,5.2669,99.8979,2025-08-05,20.32,21.29,4.7736,29.5,30.88,45.4635,52.2682,False,True,pr,,[pr] Viasat Comments on Letter from Carronade Capital Management,Technology,Communication Equipment,9642671157.0,206935092.0,207M,33564204.7,2754660812.28,1B-10B,1B-10B
IDCC,2025-07-30,news_gap,221.35,234.88,245.18,6.1125,10.7658,4.3852,0.7173,1.3563,8.5213,7.9379,99.5147,2025-07-31,252.09,258.2,2.4237,273.51,348.64,11.5548,42.1976,False,True,pr,,[pr] InterDigital and Samsung conclude arbitration and announce new license agreement,Technology,Software - Application,9344074466.0,227726616.52,228M,49256402.5,6336677100.0,1B-10B,1B-10B
CELC,2025-07-28,news_gap,13.77,45.96,36.79,233.7691,167.175,-19.9521,1.2986,3.3127,180.0113,50.4653,100.0,2025-07-29,35.0,38.5,10.0,49.46,51.94,34.4387,41.1797,True,True,pr,"[pr] Celcuity Inc. Announces Concurrent Public Offerings of Convertible Senior Notes Due 2031 and Common Stock || [pr] Celcuity Announces Clinically Meaningful Improvement in Both Progression-Free Survival (""PFS"") Primary Endpoints from PIK3CA Wild-Type Cohort of Phase 3 VIKTORIA-1 Trial",[pr] Celcuity to Announce Topline Results for the PIK3CA Wild-Type Cohort from Phase 3 VIKTORIA-1 Trial in HR+/HER2- Advanced Breast Cancer,Healthcare,Biotechnology,6026616639.0,1016757872.0,1.0B,3161676.5,1778306273.25,1B-10B,1B-10B
VCYT,2025-07-25,news_gap,23.59,25.42,25.25,7.7575,7.0369,-0.6688,1.0881,2.2861,7.1291,3.0781,99.6609,2025-07-28,25.5,25.02,-1.8824,29.55,32.68,17.0297,29.4257,False,True,pr,,[pr] Veracyte Set to Join S&P SmallCap 600,Healthcare,Biotechnology,3156595256.0,135371587.75,135M,21635252.45,2014763150.0,1B-10B,1B-10B
BE,2025-07-24,news_gap,26.89,30.45,33.06,13.2391,22.9453,8.5714,2.7685,4.6604,4.7821,4.9235,99.7723,2025-07-25,33.55,34.34,2.3547,48.54,77.38,46.824,134.0593,True,False,pr,[pr] Oracle and Bloom Energy Collaborate to Deliver Power to Data Centers at the Speed of AI,,Industrials,Electrical Equipment & Parts,67480089241.0,1297314072.0,1.3B,160299770.105,7947884678.1,1B-10B,10B-100B
EOSE,2025-07-18,news_gap,5.3,5.95,5.87,12.2642,10.7547,-1.3445,3.3148,7.6665,3.6998,1.4028,99.3769,2025-07-21,6.11,6.0,-1.8003,6.33,8.5,7.8365,44.8041,False,True,pr,,[pr] Eos Energy Enterprises Announces Date for Second Quarter 2025 Financial Results and Conference Call,Industrials,Electrical Equipment & Parts,2111973280.0,246799459.87,247M,59200865.5,1530528784.54,1B-10B,1B-10B
PGY,2025-07-17,news_gap,23.53,26.0,29.5,10.4972,25.3719,13.4615,2.749,4.7132,3.8185,5.3832,98.8962,2025-07-18,30.13,31.12,3.2858,33.3,41.59,12.8814,40.9831,True,False,pr,[pr] Pagaya Announces Preliminary Second Quarter Results,,Technology,Software - Infrastructure,1121242398.0,283315050.0,283M,43019010.48,2444689780.0,1B-10B,1B-10B
MDGL,2025-07-16,news_gap,311.14,327.15,344.97,5.1456,10.8729,5.447,1.111,2.5668,4.6314,4.236,98.5147,2025-07-17,343.0,348.73,1.6706,371.37,425.6,7.6528,23.373,True,False,pr,[pr] Madrigal Pharmaceuticals Announces Grants of Inducement Awards under Nasdaq Listing Rule 5635(c)(4) || [pr] Madrigal Pharmaceuticals Receives Notice of Allowance from U.S. Patent and Trademark Office for New U.S. Patent Covering Rezdiffra™ (Resmetirom),,Healthcare,Biotechnology,11764380561.0,449007432.48,449M,84946011.16,7953510685.23,1B-10B,10B-100B
MP,2025-07-10,news_gap,30.03,48.1,45.23,60.1732,50.6161,-5.9667,2.8892,6.2462,20.8268,8.1036,100.0,2025-07-11,45.53,45.11,-0.9225,74.32,63.15,64.3157,39.6197,True,False,pr,[pr] MP Materials Announces Transformational Public-Private Partnership with the Department of Defense to Accelerate U.S. Rare Earth Magnet Independence,,Basic Materials,Industrial Materials,11676462980.0,3908605856.75,3.9B,333883806.5,8035878409.999999,1B-10B,10B-100B
COGT,2025-07-07,news_gap,7.58,8.97,9.35,18.3377,23.3509,4.2363,2.1874,5.3701,8.3833,4.3483,99.726,2025-07-08,9.65,9.78,1.3472,11.36,12.94,21.4973,38.3957,True,False,pr,[pr] Cogent Biosciences Announces Positive Top-line Results Achieving Statistical Significance Across All Primary and Key Secondary Endpoints from the SUMMIT Trial of Bezuclastinib in Patients with Non-Advanced Systemic Mastocytosis,,Healthcare,Biotechnology,6007048688.0,296010715.0,296M,16349115.0,1597615800.0,1B-10B,1B-10B
QS,2025-06-25,news_gap,4.33,6.01,5.67,38.7991,30.9469,-5.6572,2.5463,4.6343,15.2374,6.6778,100.0,2025-06-26,5.69,7.65,34.4464,11.97,8.05,111.1111,41.9753,False,True,pr,,[pr] QuantumScape Achieves Major Milestone: Cobra Separator Process Enters Baseline Production,Consumer Cyclical,Auto - Parts,5179521532.0,1013848731.0,1.0B,42623695.0,3487872807.72,1B-10B,1B-10B
OUST,2025-06-11,news_gap,16.03,18.22,20.36,13.6619,27.0119,11.7453,3.1456,6.9771,4.3432,3.8715,99.8291,2025-06-12,19.47,19.48,0.0514,24.72,28.7,21.4145,40.9627,True,False,pr,[pr] Ouster Digital Lidar Approved by Defense Department for Unmanned Aircraft,,Technology,"Hardware, Equipment & Parts",1725536918.0,354416700.0,354M,24803149.5,1296381241.64,1B-10B,1B-10B
PLUG,2025-06-10,news_gap,1.22,1.42,1.28,16.3934,4.918,-9.8592,3.9143,7.7699,4.188,0.633,99.546,2025-06-11,1.32,1.38,4.5455,1.62,1.58,26.5625,23.4375,False,True,pr,,[pr] Plug Power CFO Paul Middleton Underscores Continued Confidence in Strategic Growth with Additional Share Purchase || [pr] Plug Power and Allied Green Expand Strategic Collaboration with New 2 GW Electrolyzer Deal in Uzbekistan,Industrials,Electrical Equipment & Parts,4082894270.0,274206080.0,274M,142303100.0344,1468006928.64,1B-10B,1B-10B
JOBY,2025-06-03,news_gap,7.5,8.49,8.03,13.2,7.0667,-5.4181,3.4498,5.5867,3.8263,1.2649,99.5629,2025-06-04,8.02,7.87,-1.8703,10.55,20.39,31.3823,153.9228,True,False,pr,[pr] Abdul Latif Jameel and Joby Agree to Explore Opportunities for Electric Aircraft in Saudi Arabia,,Industrials,"Airlines, Airports & Air Services",10318413517.0,422402917.09,422M,78116483.0,7898652101.559999,1B-10B,10B-100B
APLD,2025-06-02,news_gap,6.83,8.27,10.14,21.0835,48.4627,22.6119,4.0193,8.5937,5.2455,5.6393,93.3398,2025-06-03,10.71,10.25,-4.2951,10.56,12.52,4.142,23.4714,True,False,pr,[pr] Applied Digital Announces 250MW AI Data Center Lease With CoreWeave in North Dakota,,Technology,Information Technology Services,12553855848.0,2431029510.0,2.4B,182534595.5,2897703125.46,1B-10B,10B-100B
JOBY,2025-05-28,news_gap,6.88,8.02,8.86,16.5698,28.7791,10.4738,2.6626,4.114,6.2231,6.9953,99.8246,2025-05-29,8.65,8.52,-1.5029,9.44,16.89,6.5463,90.6321,False,True,pr,,[pr] Joby Aviation Announces Closing of $250 Million Investment,Industrials,"Airlines, Airports & Air Services",10318413517.0,873487022.0,873M,72144974.64,8715075668.72,1B-10B,10B-100B
NVTS,2025-05-22,news_gap,1.91,4.91,5.05,157.0681,164.3979,2.8513,2.9352,6.5439,53.511,25.1223,100.0,2025-05-23,4.51,4.41,-2.2173,7.35,8.98,45.5446,77.8218,False,True,pr,,"[pr] NVIDIA Selects Navitas to Collaborate on Next Generation 800 V HVDC Architecture || [pr] Navitas Launches Industry-Leading 12kW GaN & SiC Platform, Achieving 97.8% Efficiency for Hyperscale AI Data Centers",Technology,Semiconductors,4498975250.0,1396263536.45,1.4B,5176490.495,1180250650.0,1B-10B,1B-10B
HIMS,2025-04-29,news_gap,28.48,37.94,35.04,33.2163,23.0337,-7.6436,5.1519,8.5623,6.4474,2.6901,100.0,2025-04-30,33.73,33.1,-1.8678,52.4,49.85,49.5434,42.266,True,False,pr,[pr] Hims & Hers and Novo Nordisk Team Up to Expand Affordable Access to Care,,Healthcare,Medical - Equipment & Services,5495611830.0,5332255239.36,5.3B,556942123.325,7693417440.0,1B-10B,1B-10B
TMC,2025-04-15,news_gap,2.83,3.57,2.87,26.1484,1.4134,-19.6078,4.8609,8.1548,5.3793,0.1733,99.7628,2025-04-16,2.88,2.79,-3.125,3.3,5.59,14.9826,94.7735,True,False,pr,"[pr] Rutger Bosland, Pioneering Engineer and Technical Lead on Development of TMC’s Nodule Collection System, Joins Company to Drive Commercial Readiness",,Basic Materials,Industrial Materials,2592595051.0,117604564.0,118M,4865661.76,1241201137.68,1B-10B,1B-10B
HII,2025-03-05,news_gap,172.3,186.5,193.59,8.2414,12.3564,3.8016,1.7956,3.0405,4.5899,4.0639,100.0,2025-03-06,191.91,193.93,1.0526,199.22,233.18,2.9082,20.4504,False,True,pr,,[pr] HII Installs First Additively Manufactured Valve Manifold Assembly on Aircraft Carrier at Newport News Shipbuilding || [pr] Media Invited to Visit HII’s Newport News Shipbuilding – Charleston Operations,Industrials,Aerospace & Defense,16857873051.0,345151223.82,345M,139955865.24,7628220360.0,1B-10B,10B-100B
QBTS,2025-01-15,news_gap,4.73,5.96,5.79,26.0042,22.4101,-2.8523,7.4315,16.1695,3.4992,1.386,100.0,2025-01-16,5.99,5.81,-3.005,6.37,10.8,10.0173,86.5285,True,False,pr,[pr] D-Wave and Carahsoft Partner to Expand Distribution of Quantum Computing Solutions to the Public Sector,,Technology,Computer Hardware,8204365000.0,1178572449.0,1.2B,723153534.325,2126377500.0,1B-10B,1B-10B
TGTX,2025-01-14,news_gap,27.67,29.55,29.74,6.7944,7.481,0.643,1.8507,4.5001,3.6713,1.6624,96.5867,2025-01-15,30.67,30.18,-1.5977,30.73,41.06,3.3289,38.0632,True,False,pr,[pr] TG Therapeutics Provides Preliminary Fourth Quarter and Full Year 2024 Net Revenue and 2025 Anticipated Development Milestones,,Healthcare,Biotechnology,6512193360.0,167665198.0,168M,70982398.51,4552718160.0,1B-10B,1B-10B
OKLO,2024-12-18,news_gap,19.1,21.41,18.38,12.0942,-3.7696,-14.1523,4.0255,10.8918,3.0044,-0.3461,99.7693,2024-12-19,19.36,20.96,8.2645,34.17,38.79,85.9086,111.0446,True,False,pr,"[pr] Oklo and Switch Form Landmark Strategic Relationship to Deploy 12 Gigawatts of Advanced Nuclear Power, One of the Largest Corporate Clean Power Agreements Ever Signed",,Utilities,Regulated Electric,12779885470.0,919711544.94,920M,194200769.31,3190198220.0,1B-10B,10B-100B
QBTS,2024-11-25,news_gap,2.93,3.42,2.89,16.7235,-1.3652,-15.4971,2.7826,9.5963,6.01,-0.1423,99.6979,2024-11-26,2.7,2.7,0.0,9.9,5.52,242.5606,91.0035,True,False,pr,[pr] D-Wave Names Sharon Holt to Board of Directors,,Technology,Computer Hardware,8204365000.0,299445090.02,299M,17451525.515,1061352500.0,1B-10B,1B-10B
BE,2024-11-15,news_gap,13.28,20.95,21.14,57.756,59.1867,0.9069,1.934,4.7973,29.8637,12.3375,100.0,2024-11-18,21.41,22.81,6.539,24.77,25.75,17.1712,21.807,False,True,pr,,[pr] Bloom Energy Announces Gigawatt Fuel Cell Procurement Agreement with AEP to Power AI Data Centers,Industrials,Electrical Equipment & Parts,67480089241.0,1369116519.82,1.4B,72364453.855,5082222688.900001,1B-10B,10B-100B
HUT,2024-11-06,news_gap,16.74,19.25,18.59,14.994,11.0514,-3.4286,2.3479,5.6243,6.3862,1.965,99.2243,2024-11-07,18.47,18.97,2.7071,30.24,23.5,62.6681,26.412,True,True,pr,[pr] Hut 8 Announces Initial ASIC Fleet Upgrade,[pr] Hut 8 Operations Update for October 2024,Financial Services,Financial - Capital Markets,12082462140.0,215603399.44,216M,79825585.0,2093122460.0,1B-10B,10B-100B
IONQ,2024-11-06,news_gap,15.35,16.73,16.45,8.9902,7.1661,-1.6736,2.2232,5.8701,4.0439,1.2208,99.3789,2024-11-07,16.43,22.11,34.5709,37.97,30.25,130.8207,83.8906,True,False,pr,"[pr] IonQ Announces Third Quarter 2024 Financial Results || [pr] IonQ to Acquire Qubitekk, Furthering Leadership in Quantum Networking",,Technology,Computer Hardware,20854591995.0,342727574.35,343M,258888695.0,6140290644.599999,1B-10B,10B-100B
NVCR,2024-10-16,news_gap,17.78,21.46,17.87,20.6974,0.5062,-16.7288,2.1362,4.6152,9.689,0.1097,99.868,2024-10-17,17.65,16.9,-4.2493,16.57,31.75,-7.2748,77.6721,False,True,pr,,[pr] FDA Approves Novocure’s Optune Lua® for the Treatment of Metastatic Non-Small Cell Lung Cancer,Healthcare,Medical - Instruments & Supplies,2120681411.0,120312008.75,120M,10793403.5,2069720197.8,1B-10B,1B-10B
SRRK,2024-10-07,news_gap,7.42,26.34,34.28,254.9865,361.9946,30.1443,1.5149,4.0341,168.3142,89.7337,100.0,2024-10-08,33.09,29.49,-10.8794,28.63,41.86,-16.4819,22.112,True,False,pr,[pr] Scholar Rock Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants || [pr] Scholar Rock Reports Apitegromab Meets Primary Endpoint in Phase 3 SAPPHIRE Study in Patients with Spinal Muscular Atrophy (SMA),,Healthcare,Biotechnology,5894339320.0,1462649921.52,1.5B,7535606.015,4107703840.0,1B-10B,1B-10B
IONQ,2024-09-27,news_gap,8.06,8.9,9.71,10.4218,20.4715,9.1011,2.468,4.7839,4.2228,4.2793,99.6802,2024-09-30,9.76,8.74,-10.4508,17.81,30.65,83.4192,215.654,True,False,pr,[pr] IonQ Announces Largest 2024 U.S. Quantum Contract Award of $54.5M with United States Air Force Research Lab,,Technology,Computer Hardware,20854591995.0,439334222.53,439M,32560090.83,3624451195.08,1B-10B,10B-100B
WVE,2024-09-24,news_gap,5.34,6.41,8.19,20.0375,53.3708,27.7691,1.843,4.0829,10.8722,13.0719,99.9551,2024-09-25,8.5,9.01,6.0,14.67,14.35,79.1209,75.2137,True,False,pr,[pr] Wave Life Sciences Announces Proposed Public Offering of Ordinary Shares and Pre-Funded Warrants || [pr] Wave Life Sciences Announces Positive Interim Data from FORWARD-53 Clinical Trial Evaluating WVE-N531 in Boys with Duchenne Muscular Dystrophy Amenable to Exon 53 Skipping,,Healthcare,Biotechnology,2622390000.0,128812320.0,129M,2398597.15,1575592200.0,1B-10B,1B-10B
LUNR,2024-09-18,news_gap,5.4,8.38,7.47,55.1852,38.3333,-10.8592,4.2785,6.4059,12.8982,5.9841,100.0,2024-09-19,7.7,9.28,20.5195,8.35,12.42,11.7805,66.2651,False,True,pr,,[pr] NASA Awards Intuitive Machines Near Space Network Contract with a Maximum Potential Value of $4.82 Billion,Industrials,Aerospace & Defense,5114265675.0,1059728562.0,1.1B,54463513.56,1190513075.49,1B-10B,1B-10B
VRDN,2024-09-10,news_gap,14.19,16.1,18.75,13.4602,32.1353,16.4596,2.1226,3.6385,6.3414,8.8321,99.0661,2024-09-11,18.74,19.8,5.6564,22.77,24.71,21.44,31.7867,True,True,pr,[pr] Viridian Therapeutics Announces Proposed Underwritten Public Offering of Common Stock and Preferred Stock || [pr] Viridian Therapeutics Announces Positive Topline Results from Veligrotug (VRDN-001) Phase 3 THRIVE Clinical Trial in Patients with Active Thyroid Eye Disease,"[pr] Viridian Therapeutics to Webcast VRDN-001 Phase 3 THRIVE Topline Results on September 10, 2024",Healthcare,Biotechnology,3002830000.0,311068762.5,311M,11436161.0,1590920643.75,1B-10B,1B-10B
LUMN,2024-08-06,news_gap,2.59,3.98,5.0,53.668,93.0502,25.6281,2.7976,6.8889,19.1839,13.5073,100.0,2024-08-07,7.22,6.63,-8.1717,5.5,6.78,10.0,35.6,True,True,pr,[pr] Lumen Technologies reports second quarter 2024 results,[pr] AI Demand Drives $5 Billion in New Business and Massive Expansion of the Internet,Communication Services,Telecommunications Services,8932787700.0,1559315000.0,1.6B,19740825.04,5151550000.0,1B-10B,1B-10B
TLN,2024-07-31,news_gap,110.86,130.0,124.65,17.265,12.4391,-4.1154,1.3015,2.8491,13.2659,4.366,100.0,2024-08-01,124.65,121.1,-2.848,146.36,178.24,17.4168,42.9924,False,True,pr,,[pr] Talen Reports PJM Auction Results for 2025/2026 Planning Year,Utilities,Independent Power Producers,17117806572.0,438483673.35,438M,99690141.0,5695882373.25,1B-10B,10B-100B
TGLS,2024-06-26,news_gap,41.03,48.33,49.89,17.7919,21.594,3.2278,1.2078,2.5126,14.7307,8.5943,99.9672,2024-06-27,49.18,49.62,0.8947,54.15,62.14,8.5388,24.554,False,True,pr,,[pr] Tecnoglass Board of Directors Announces Review of Strategic Alternatives,Basic Materials,Construction Materials,1899116593.0,104719110.0,105M,18538314.0,2323349810.61,1B-10B,1B-10B
MIRM,2024-06-17,news_gap,25.92,27.6,33.0,6.4815,27.3148,19.5652,1.146,2.3867,5.6558,11.4446,98.9482,2024-06-18,33.53,29.25,-12.7647,37.37,40.7,13.2424,23.3333,True,False,pr,[pr] Mirum’s Volixibat Achieves Positive Interim Analyses in VANTAGE PBC and VISTAS PSC Studies,,Healthcare,Biotechnology,5365221558.0,121203753.0,121M,12124277.65,1656552315.0,1B-10B,1B-10B
ASTS,2024-05-29,news_gap,5.33,6.17,9.02,15.7598,69.2308,46.1912,4.6102,11.0366,3.4185,6.2729,99.5645,2024-05-30,9.24,8.41,-8.9827,11.61,17.52,28.714,94.235,True,False,pr,[pr] AST SpaceMobile and Verizon Announce Plans to Target 100 Percent Geographical Coverage of the Continental United States from Space on Premium 850 MHz Cellular Spectrum,,Technology,Communication Equipment,34290779695.0,991291514.62,991M,9112379.665,2694082189.7,1B-10B,10B-100B
AGIO,2024-05-28,news_gap,31.5,38.5,38.81,22.2222,23.2063,0.8052,0.6946,2.146,31.9907,10.814,99.9633,2024-05-29,38.81,38.0,-2.0871,43.61,47.43,12.3679,22.2108,True,False,pr,[pr] Agios Announces $905 Million Purchase Agreement for Vorasidenib Royalty,,Healthcare,Biotechnology,1690182872.0,137120814.11,137M,22215436.63,2308092796.0,1B-10B,1B-10B
GH,2024-05-24,news_gap,22.51,26.22,25.52,16.4816,13.3718,-2.6697,2.2303,4.4429,7.3897,3.0097,100.0,2024-05-28,26.0,26.16,0.6154,29.39,33.0,15.1646,29.3103,False,True,pr,,[pr] FDA Advisory Committee Panel Strongly Recommends Approval of Shield™ Blood Test for Colorectal Cancer Screening as a Primary Non-Invasive Screening Option || [pr] Guardant Health Stock Trading Temporarily Halted; FDA Panel to Assess Premarket Approval Application for Shield Blood Test for Colorectal Cancer Screening,Healthcare,Medical - Diagnostics & Research,13252036904.0,153459722.24,153M,42517508.92,3383949983.92,1B-10B,10B-100B
