ticker,event_date,event_type,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,news_same_day,news_prev_day,news_sources,news_titles_same_day,news_titles_prev_day,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
TROX,2025-12-09,news_gap,3.75,4.65,4.71,24.0,25.6,1.2903,1.9799,4.9284,12.1221,5.1944,100.0,2025-12-10,4.82,4.52,-6.2241,5.63,7.86,19.5329,66.879,True,False,pr,[pr] Export-Import Bank of the United States and Export Finance Australia Provide Conditional and Non-Binding Support for Potential Financing of up to US$600 Million to Advance Tronox's Rare Earth Strategy,,Basic Materials,Chemicals,1395835000.0,141838946.46,142M,11576557.4,751358040.0,300M-1B,1B-10B
VTYX,2025-10-23,news_gap,3.86,7.5,6.6,94.3005,70.9845,-12.0,1.491,5.9483,63.2474,11.9336,100.0,2025-10-24,6.76,5.81,-14.0533,9.43,9.07,42.8788,37.4242,False,True,pr,,[pr] Ventyx Biosciences Announces Positive Topline Results from Phase 2 Study of VTX3232 in Participants with Obesity and Cardiovascular Risk Factors,Healthcare,Biotechnology,1004502072.0,771313257.0,771M,4607896.635,473550976.8,300M-1B,1B-10B
ANRO,2025-10-20,news_gap,6.08,6.75,11.0,11.0197,80.9211,62.963,1.697,8.6781,6.4937,9.3248,99.7664,2025-10-21,10.84,10.85,0.0923,14.75,19.45,34.0909,76.8182,True,False,pr,[pr] Alto Neuroscience Announces $50 Million Private Placement Financing || [pr] Alto Neuroscience Announces Plans to Accelerate Development of ALTO-207 in Treatment Resistant Depression Following Successful Outcome from Recent FDA Meeting,,Healthcare,Biotechnology,786818084.0,195452400.0,195M,1579285.98,351400687.0,300M-1B,300M-1B
ANAB,2025-09-30,news_gap,15.51,17.11,20.41,10.3159,31.5925,19.287,1.0408,3.7187,9.9117,8.4957,99.6788,2025-10-01,20.36,21.31,4.666,24.08,27.77,17.9814,36.0608,False,True,pr,,"[pr] Anaptys Announces Intent to Separate Biopharma Operations from Substantial Royalty Assets by Year-end 2026 || [pr] Anaptys to Provide Overview of ANB033, a CD122 antagonist, at Virtual Investor Event on Tuesday, Oct. 14",Healthcare,Biotechnology,2827965877.0,114754204.5,115M,11195364.0,880127837.03,300M-1B,1B-10B
MBX,2025-09-22,news_gap,10.0,22.4,20.0,124.0,100.0,-10.7143,1.4743,6.5045,84.1093,15.3739,100.0,2025-09-23,19.99,18.96,-5.1526,15.31,27.39,-23.45,36.95,True,True,pr,[pr] MBX Biosciences Announces Proposed Public Offering || [pr] MBX Biosciences Announces Once-Weekly Canvuparatide Achieved Primary Endpoint in Phase 2 Trial with 63% Responder Rate at 12 Weeks; 79% Responder Rate at 6 Months in Open-Label Extension,"[pr] MBX Biosciences to Provide Topline Results from its Phase 2 Trial of Potential Once-Weekly Canvuparatide for Hypoparathyroidism (HP) on Monday, September 22",Healthcare,Biotechnology,1254570336.0,566070000.0,566M,4095327.22,671862580.0,300M-1B,1B-10B
GLUE,2025-09-15,news_gap,4.81,7.22,6.93,50.104,44.0748,-4.0166,1.135,3.6135,44.1436,12.1972,100.0,2025-09-16,6.81,6.47,-4.9927,10.61,14.16,53.1025,104.329,True,False,pr,[pr] Monte Rosa Therapeutics Announces Collaboration with Novartis for Degraders to Treat Immune-mediated Diseases,,Healthcare,Biotechnology,1346447125.0,219739905.0,220M,1541279.235,451301232.69,300M-1B,1B-10B
FDMT,2025-08-01,news_gap,4.5,5.28,6.42,17.3333,42.6667,21.5909,1.2953,5.1311,13.3816,8.3152,99.8909,2025-08-04,6.01,5.24,-12.812,6.14,8.73,-4.3614,35.9813,False,True,pr,,[pr] 4DMT Presents Positive 60-Week Results from 4D-150 SPECTRA Clinical Trial in DME and Regulatory Update,Healthcare,Biotechnology,540520398.0,203355541.56,203M,1219622.69,335603574.0,300M-1B,300M-1B
AEHR,2025-07-22,news_gap,16.45,19.25,20.1,17.0213,22.1884,4.4156,3.0453,4.9293,5.5894,4.5013,99.6118,2025-07-23,20.06,22.18,10.5683,17.38,29.95,-13.5323,49.005,True,False,pr,[pr] Aehr Strengthens AI Market Share with Additional Orders for Sonoma Production Test and Burn-in Systems,,Technology,Semiconductors,3042158727.0,137566410.0,138M,21774839.715,632210405.4000001,300M-1B,1B-10B
ATAI,2025-07-01,news_gap,2.19,2.64,2.71,20.5479,23.7443,2.6515,2.8272,5.5102,7.2679,4.3092,100.0,2025-07-02,2.96,2.75,-7.0946,4.1,4.58,51.2915,69.0037,True,False,pr,[pr] atai Life Sciences Announces $50 Million Private Placement Financing || [pr] atai Life Sciences and Beckley Psytech Announce Positive Topline Results from the Phase 2b Study of BPL-003 in Patients with Treatment-Resistant Depression,,Healthcare,Medical - Pharmaceuticals,1412904831.0,139523013.97,140M,4909419.42,511173750.0,300M-1B,1B-10B
LAES,2024-12-16,news_gap,1.75,2.63,2.45,50.2857,40.0,-6.8441,13.0538,17.6367,3.8522,2.268,99.2366,2024-12-17,2.94,2.98,1.3605,4.24,3.38,73.0612,37.9592,True,False,pr,[pr] SEALSQ Post-Quantum Technology to Safeguard Digital Identities and Documents in Collaboration with WISeID.COM,,Technology,Semiconductors,771033018.0,500073941.85,500M,1294633.2384,349354687.5,300M-1B,300M-1B
